sk-learn,numpy
1275401.9038097535,1275340.7239725403
2149758.6372253955,2149980.745553839
833900.0591131642,833697.4975054127
989545.2667088266,989333.2618586449
1320077.843027027,1320013.9526294866
1849997.4966707858,1850237.7919846512
794988.7572142484,794788.5564171046
1465127.8454733514,1464886.9862712983
922744.8477054993,922368.7273530016
2155950.254188919,2155835.6500820294
2213169.6477273316,2213387.908808859
3398736.6861372525,3398714.8485898697
997685.1328441517,997304.4657452985
1419010.7469264884,1418772.6857221925
689784.1261542173,689590.3082894571
1242255.2392291958,1242196.0704528706
953516.28346909,953306.4645546558
3413148.279433147,3413125.567511466
522609.64392183884,522425.9687989485
712842.6754276487,712647.45856401
739290.6332024711,739261.9800891855
1818291.9914198178,1818534.2103571407
4451290.086579776,4451372.55733265
1028963.6584499544,1028917.4304132562
1065926.7111770685,1065710.0721431014
4166954.719005486,4167390.777617665
973692.5140833426,973481.4710448897
1518023.761022996,1518116.029321649
792106.4385550695,791906.4126327855
2249625.610612234,2249505.3230724
775746.5960873734,775379.394352727
2386028.657081022,2385731.9253612547
2146876.3185662166,2147098.60176952
1988855.8821535867,1989255.9210982719
807025.1216931762,806992.3590206846
3925266.93127962,3925381.3166944124
1258615.0816968915,1258723.088732929
1697661.5873794677,1697574.7883752903
1073132.5078250158,1072915.431603899
797871.0758734274,797670.7002014238
668166.7362103752,667974.2299070638
1639081.1447085112,1639166.068263052
1591442.7766350128,1591026.085315036
574998.4696292717,574979.7843829959
1368570.170390857,1368335.169496608
2345249.2162073506,2345291.2954212343
3730710.4217850417,3730836.6112528723
1117808.4470422894,1117588.6602608452
1856696.203476521,1856767.9239791455
2322697.756776131,2322909.372612986
1736065.7994361715,1735808.501997295
1989789.951640964,1990021.7655241275
2409167.3165514995,2409373.686142559
780577.1639183537,780377.8374955093
2513864.857769319,2513896.706803903
1407988.5621319846,1407919.3380512195
2299132.117660488,2299176.9948721286
2090164.0148700152,2090221.5705089932
2218427.1952034775,2218476.9689111933
1008280.3379934898,1008067.196456719
2209273.1493837293,2209155.3100919332
1126028.4233746605,1126144.4746542498
7592083.35559744,7592143.437814627
3981899.1247787755,3981673.7374481875
994375.8345398072,994331.7050014269
819568.5760143157,819871.3890905681
582711.3561194309,582860.3713100973
2544636.2935329094,2544834.4440055573
800753.3945326064,800552.8439857429
2376020.651970942,2376229.0326228887
2093046.3335291941,2093103.7142933123
1242762.3290714074,1242871.2979191737
849245.7218964364,848874.0608528642
705716.9889767477,706026.7096099628
2552776.159668234,2552805.6478922106
1444524.6352139332,1444621.362821512
1875858.25440635,1875592.4755367718
2100252.130177141,2100309.0737541104
1223520.1679445326,1223462.1358547963
1584317.0901841114,1584405.3363609891
2540232.7053470956,2539926.617822327
758959.7739745118,758761.759113116
1208094.394964214,1207700.962000594
1402223.9248136268,1402155.0504825814
1244630.4680461627,1244402.9867708862
1547273.9272599511,1547028.084124393
946310.4868211427,946101.1050938582
828135.4217948061,827933.2099367746
10474909.10461859,10474962.44960004
4933651.482347083,4934041.024246549
1711646.201030197,1711894.890337334
2506232.081476206,2506600.730383552
859840.9270457746,859636.7915642848
3893134.4463834865,3893587.1181073487
1191814.6626935643,1191758.554227286
4245711.392290695,4245974.504220137
2589819.3225923954,2590182.9001288065
1595846.3648208275,1595933.9114982653
910788.593423618,910749.5352561725
1186984.094862584,1186760.111084504
977508.9022298991,977129.4592550647
872304.2711698678,871931.211127417
755570.3654731209,755204.3878624932
3788276.684771575,3787894.8764325026
2203001.422223159,2202715.7950569917
1732676.3909347807,1732251.1307466724
691305.3956808529,691615.9906883675
1293202.9056070389,1293308.8141447585
6522743.133042054,6522868.093832236
4241814.893947092,4241741.905503211
1168249.0235779209,1168026.1764864298
1001074.5413455425,1000861.8369959213
2238603.42581773,2238651.9754014276
841612.9456033234,841578.0844325139
2320749.50760433,2320793.073254522
1642897.5328550679,1642814.0564732275
2383653.428264055,2383525.009043239
2055576.1909598678,2055635.8450971637
807959.1911805536,807758.2034465407
1994540.4092748985,1994435.598160159
2156964.433873343,2157186.105014636
7530113.5044250935,7530177.346451765
1040492.93308667,1040446.0055505326
1030831.7974247094,1030449.1192649686
1295071.044581794,1294840.5029964708
